name,lon,lat,5_PD_PF,6_PD_PF,7_PD_PF,8_PD_PF,9_PD_PF,10_PD_PF,average_PD
38367,121.3454945,31.22845789,2427.068906,2023.377136,2164.380226,2684.702465,3493.896427,2471.042352,2544.077919
38368,121.3449685,31.22845883,3126.584912,3264.016835,3260.985843,3165.863298,2540.562843,1410.929828,2794.823926
38369,121.3444484,31.22840813,3354.04164,3074.623676,3131.966898,2995.32204,2092.221065,2104.091934,2792.044542
38371,121.3465317,31.22905603,2139.177236,1793.068927,2002.970152,2114.240644,1641.381481,1664.101104,1892.489924
38372,121.3465472,31.22853113,3536.581469,3313.43667,3365.286284,3585.982988,3874.943171,3444.155349,3520.064322
38373,121.3459113,31.22957735,2591.175884,2858.630179,2748.730449,2530.219786,2709.565644,1664.549684,2517.145271
38374,121.3453946,31.22949447,2866.20218,2607.720115,2761.313539,2907.06378,3060.214772,2288.870309,2748.564116
38375,121.3448723,31.22943528,2905.714082,2792.917261,2791.059505,3120.097097,2604.230712,2047.438983,2710.24294
38380,121.3440668,31.23007875,2721.843514,2576.903266,2606.956445,2869.010784,2866.899808,2400.602609,2673.702737
38381,121.3534693,31.22874416,2825.201487,2769.099504,2820.491046,2984.713394,1664.85315,890.0721153,2325.738449
38382,121.3492156,31.2278106,3483.328322,3429.347043,3427.150813,3529.95507,3604.807546,3311.873858,3464.410442
38383,121.3494537,31.22772829,3387.799167,3308.810406,3329.02025,3425.564742,3392.287749,3168.934334,3335.402775
38384,121.3494526,31.22690128,3692.253931,3523.520744,3634.583662,3630.604118,3277.843881,3168.789752,3487.932681
38385,121.3518883,31.2278438,2881.405435,3089.520878,3145.167992,2315.179417,1226.745087,991.5600566,2274.929811
38386,121.3513834,31.22797559,2990.8345,2936.503677,2877.7117,3263.432268,2728.864546,1455.416131,2708.793804
38387,121.3508625,31.22804342,3041.4484,2778.61782,2824.599202,3139.006253,2747.321152,1683.715798,2702.451438
38388,121.3503368,31.22805557,2911.134269,2801.078444,2960.803773,2722.341201,2498.396031,1738.01987,2605.295598
38389,121.3498329,31.22819679,3098.193266,3153.841146,3206.270656,2809.491337,2180.730663,1715.360586,2693.981276
38390,121.3526178,31.22733049,2084.166622,1779.829438,1874.585706,2367.01716,2143.4734,1963.433161,2035.417581
38391,121.3527997,31.22683772,1928.218623,1737.194619,1751.590209,2043.333275,2205.535548,2568.486914,2039.059865
38392,121.3529696,31.22634066,2478.572251,2279.708423,2322.424478,2882.19222,3279.458116,2640.262099,2647.102931
38393,121.3531602,31.22585141,3893.173164,3891.911716,3665.747153,3945.213237,4345.894787,4068.607802,3968.424643
